Reason for absence,Transportation ,Distance,Service time,Age,Work load Average/day ,Hit target,Son,Social drinker,Social smoker,Pet,Weight,Height,Body mass index,Absenteeism time in hours,Month of absence_1,Month of absence_2,Month of absence_3,Month of absence_4,Month of absence_5,Month of absence_6,Month of absence_7,Month of absence_8,Month of absence_9,Month of absence_10,Month of absence_11,Month of absence_12,Seasons_2,Seasons_3,Seasons_4,Day of the week_3,Day of the week_4,Day of the week_5,Day of the week_6,Disciplinary failure_1,Education_2,Education_3,Education_4
21,-0.6326654719681847,-0.2449005065434328,-0.8110742427204884,-0.9962323221440454,-0.4492048170353646,0.10913118813125461,-0.9281914139049204,0,0,-0.5662399241432177,-1.789205819091768,-0.1848583143974521,-1.7926274919424428,-0.36963886043452415,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
28,0.3687249666789422,-0.3123461242740396,0.7864027828658728,0.7027685373264199,-0.4492048170353646,0.10913118813125461,-0.9281914139049204,1,0,-0.5662399241432177,-0.9348038850657799,-0.35067062064486365,-0.8586057746128123,-0.36963886043452415,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11,1.6241995464753396,-0.9193566838495006,-1.952129260996461,-1.3051415693204942,-0.4492048170353646,0.10913118813125461,-0.9281914139049204,0,0,-0.5662399241432177,0.3856354675198378,1.6390770543240745,-0.3915949159479972,-0.4447027343976273,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
13,0.20431758122941385,-1.2565847725025343,0.32998077555548394,0.08495004297352346,-0.4492048170353646,0.10913118813125461,-0.01723432333510484,0,0,0.19284982923718288,0.6963270798929243,-0.01904600815004067,0.5424268013816334,0.08074438334409471,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
23,-0.6326654719681847,-0.2449005065434328,-0.8110742427204884,-0.9962323221440454,-1.05555785586912,-0.6852007385945995,-0.9281914139049204,0,0,-0.5662399241432177,-1.789205819091768,-0.1848583143974521,-1.7926274919424428,-0.36963886043452415,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
25,0.05485632172984269,-0.2449005065434328,-0.8110742427204884,-1.3051415693204942,-1.05555785586912,-0.6852007385945995,-0.01723432333510484,0,0,0.9519395826175832,-0.7794580788792367,-0.516482926892275,-0.6251003452804047,-0.21951111250831787,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13,0.5779707299783416,1.37379431899113,-0.3546522354100995,-0.06950458061470073,-1.05555785586912,-0.6852007385945995,2.7156369483743434,1,0,-0.5662399241432177,-1.0901496912523232,-0.6822952331396865,-0.8586057746128123,0.08074438334409471,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7,0.6975397375779986,-1.2565847725025343,-1.039285246375683,-0.5328684513793733,-1.05555785586912,-0.6852007385945995,-0.9281914139049204,0,0,-0.5662399241432177,-0.0027290479465202078,0.9758278293344286,-0.3915949159479972,0.08074438334409471,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25,1.6241995464753396,-0.9193566838495006,-1.952129260996461,-1.3051415693204942,-1.05555785586912,-0.6852007385945995,-0.9281914139049204,0,0,-0.5662399241432177,0.3856354675198378,1.6390770543240745,-0.3915949159479972,0.08074438334409471,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
26,-1.5443791549155688,-1.3240303902331416,-0.5828632390652938,0.08495004297352346,-1.05555785586912,-0.6852007385945995,-0.9281914139049204,0,0,-0.5662399241432177,0.30796256442656617,-0.01904600815004067,0.3089213720492256,0.08074438334409471,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26,0.5779707299783416,1.37379431899113,-0.3546522354100995,-0.06950458061470073,-1.05555785586912,-0.6852007385945995,2.7156369483743434,1,0,-0.5662399241432177,-1.0901496912523232,-0.6822952331396865,-0.8586057746128123,-0.21951111250831787,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,-1.5443791549155688,-1.3240303902331416,-0.5828632390652938,0.08495004297352346,-1.05555785586912,-0.6852007385945995,-0.9281914139049204,0,0,-0.5662399241432177,0.30796256442656617,-0.01904600815004067,0.3089213720492256,0.08074438334409471,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15,1.175815767976626,-0.2449005065434328,0.10176977190028948,1.0116777845028682,-1.05555785586912,-0.6852007385945995,0.8937227672347112,1,1,0.19284982923718288,-0.15807485413306366,0.4783909105921938,-0.3915949159479972,0.08074438334409471,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,0.20431758122941385,-0.04256365335161224,-0.12644123175490474,1.7839509024439886,-1.05555785586912,-0.6852007385945995,-0.01723432333510484,0,1,3.2292088427587844,0.6963270798929243,-1.511356764376744,1.4764485187112641,-0.4447027343976273,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,0.3687249666789422,-0.3123461242740396,0.7864027828658728,0.7027685373264199,-1.05555785586912,-0.6852007385945995,-0.9281914139049204,1,0,-0.5662399241432177,-0.9348038850657799,-0.35067062064486365,-0.8586057746128123,-0.36963886043452415,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9,0.05485632172984269,-0.2449005065434328,-0.8110742427204884,-1.3051415693204942,-1.05555785586912,-0.6852007385945995,-0.01723432333510484,0,0,0.9519395826175832,-0.7794580788792367,-0.516482926892275,-0.6251003452804047,7.887387275506822,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
28,-0.6326654719681847,1.441239936721736,1.2428247901762617,0.2394046665617473,-1.05555785586912,-0.6852007385945995,-0.9281914139049204,1,0,-0.5662399241432177,0.773999982986196,-0.35067062064486365,1.0094376600464487,-0.4447027343976273,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
23,-1.5443791549155688,-1.1216935370413217,1.2428247901762617,2.0928601496204373,-1.05555785586912,-0.6852007385945995,-0.01723432333510484,1,0,-0.5662399241432177,1.4730561108256406,0.9758278293344286,1.0094376600464487,-0.4447027343976273,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22,2.08752945092401,1.5086855544523436,-2.1803402646516554,-1.3051415693204942,-1.05555785586912,-0.6852007385945995,-0.01723432333510484,1,0,2.4701190893783846,0.07494385514675142,-0.01904600815004067,0.07541594271681808,0.08074438334409471,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22,1.011408382527098,0.4295556707626351,0.10176977190028948,-0.5328684513793733,-1.05555785586912,-0.6852007385945995,0.8937227672347112,1,0,0.19284982923718288,0.8516728860794676,-0.01904600815004067,0.7759322307140407,0.08074438334409471,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,0.20431758122941385,-0.6495742129270736,0.10176977190028948,1.0116777845028682,-1.05555785586912,-0.6852007385945995,-0.01723432333510484,1,0,-0.5662399241432177,2.094439335571814,-0.8481075393870979,2.643975665373302,0.08074438334409471,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,0.3687249666789422,-0.3123461242740396,0.7864027828658728,0.7027685373264199,-1.05555785586912,-0.6852007385945995,-0.9281914139049204,1,0,-0.5662399241432177,-0.9348038850657799,-0.35067062064486365,-0.8586057746128123,-0.36963886043452415,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
28,1.0413006344270122,0.09232758210960108,-0.12644123175490474,0.5483139137381957,-1.05555785586912,-0.6852007385945995,-0.01723432333510484,1,0,0.19284982923718288,-0.4687664665061502,-0.1848583143974521,-0.3915949159479972,-0.4447027343976273,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23,0.8619471230275269,-1.6612584788861755,0.32998077555548394,0.3938592901499717,-1.05555785586912,-0.6852007385945995,0.8937227672347112,1,1,-0.5662399241432177,-0.8571309819725084,-0.6822952331396865,-0.6251003452804047,-0.36963886043452415,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
25,-0.6326654719681847,1.441239936721736,1.2428247901762617,0.2394046665617473,-0.5557848078051458,-0.4204234296859812,-0.9281914139049204,1,0,-0.5662399241432177,0.773999982986196,-0.35067062064486365,1.0094376600464487,-0.21951111250831787,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
25,-0.6326654719681847,-0.5146829774658601,1.0146137865210672,0.5483139137381957,-0.5557848078051458,-0.4204234296859812,0.8937227672347112,0,1,-0.5662399241432177,-1.2454954974388666,-0.35067062064486365,-1.09211120394522,-0.4447027343976273,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
28,0.3687249666789422,-0.3123461242740396,0.7864027828658728,0.7027685373264199,-0.5557848078051458,-0.4204234296859812,-0.9281914139049204,1,0,-0.5662399241432177,-0.9348038850657799,-0.35067062064486365,-0.8586057746128123,-0.21951111250831787,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
28,-1.5443791549155688,-1.3240303902331416,-0.5828632390652938,0.08495004297352346,-0.5557848078051458,-0.4204234296859812,-0.9281914139049204,0,0,-0.5662399241432177,0.30796256442656617,-0.01904600815004067,0.3089213720492256,-0.21951111250831787,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
26,1.011408382527098,0.4295556707626351,0.10176977190028948,-0.5328684513793733,-0.5557848078051458,-0.4204234296859812,0.8937227672347112,1,0,0.19284982923718288,0.8516728860794676,-0.01904600815004067,0.7759322307140407,0.08074438334409471,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
26,0.20431758122941385,-0.6495742129270736,0.10176977190028948,1.0116777845028682,-0.5557848078051458,-0.4204234296859812,-0.01723432333510484,1,0,-0.5662399241432177,2.094439335571814,-0.8481075393870979,2.643975665373302,0.08074438334409471,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
28,1.0413006344270122,0.09232758210960108,-0.12644123175490474,0.5483139137381957,-0.5557848078051458,-0.4204234296859812,-0.01723432333510484,1,0,0.19284982923718288,-0.4687664665061502,-0.1848583143974521,-0.3915949159479972,-0.21951111250831787,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
25,-0.6326654719681847,1.441239936721736,1.2428247901762617,0.2394046665617473,-0.5557848078051458,-0.4204234296859812,-0.9281914139049204,1,0,-0.5662399241432177,0.773999982986196,-0.35067062064486365,1.0094376600464487,-0.21951111250831787,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,-0.6326654719681847,-0.5146829774658601,1.0146137865210672,0.5483139137381957,-0.5557848078051458,-0.4204234296859812,0.8937227672347112,0,1,-0.5662399241432177,-1.2454954974388666,-0.35067062064486365,-1.09211120394522,0.08074438334409471,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
23,1.6241995464753396,-0.9193566838495006,-1.952129260996461,-1.3051415693204942,-0.5557848078051458,-0.4204234296859812,-0.9281914139049204,0,0,-0.5662399241432177,0.3856354675198378,1.6390770543240745,-0.3915949159479972,0.6812553750489201,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
23,0.20431758122941385,-1.2565847725025343,0.32998077555548394,0.08495004297352346,-0.5557848078051458,-0.4204234296859812,-0.01723432333510484,0,0,0.19284982923718288,0.6963270798929243,-0.01904600815004067,0.5424268013816334,-0.21951111250831787,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
28,0.3687249666789422,-0.3123461242740396,0.7864027828658728,0.7027685373264199,-0.5557848078051458,-0.4204234296859812,-0.9281914139049204,1,0,-0.5662399241432177,-0.9348038850657799,-0.35067062064486365,-0.8586057746128123,-0.4447027343976273,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
28,-1.5443791549155688,-1.3240303902331416,-0.5828632390652938,0.08495004297352346,-0.5557848078051458,-0.4204234296859812,-0.9281914139049204,0,0,-0.5662399241432177,0.30796256442656617,-0.01904600815004067,0.3089213720492256,-0.14444723854521474,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
28,1.0413006344270122,0.09232758210960108,-0.12644123175490474,0.5483139137381957,-0.5557848078051458,-0.4204234296859812,-0.01723432333510484,1,0,0.19284982923718288,-0.4687664665061502,-0.1848583143974521,-0.3915949159479972,-0.36963886043452415,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
28,0.5779707299783416,1.37379431899113,-0.3546522354100995,-0.06950458061470073,-0.5557848078051458,-0.4204234296859812,2.7156369483743434,1,0,-0.5662399241432177,-1.0901496912523232,-0.6822952331396865,-0.8586057746128123,-0.294574986471421,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,0.3687249666789422,-0.3123461242740396,0.7864027828658728,0.7027685373264199,-0.2493929545321125,-2.009087283137689,-0.9281914139049204,1,0,-0.5662399241432177,-0.9348038850657799,-0.35067062064486365,-0.8586057746128123,-0.4447027343976273,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
28,0.3687249666789422,-0.3123461242740396,0.7864027828658728,0.7027685373264199,-0.2493929545321125,-2.009087283137689,-0.9281914139049204,1,0,-0.5662399241432177,-0.9348038850657799,-0.35067062064486365,-0.8586057746128123,-0.4447027343976273,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
28,-1.5443791549155688,-1.3240303902331416,-0.5828632390652938,0.08495004297352346,-0.2493929545321125,-2.009087283137689,-0.9281914139049204,0,0,-0.5662399241432177,0.30796256442656617,-0.01904600815004067,0.3089213720492256,-0.294574986471421,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
23,-0.9913724947671556,-1.1891391547719283,0.32998077555548394,-0.378413827791149,-0.2493929545321125,-2.009087283137689,0.8937227672347112,1,0,-0.5662399241432177,1.2400374015458258,3.9604493417878373,-0.3915949159479972,-0.36963886043452415,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
28,1.0413006344270122,0.09232758210960108,-0.12644123175490474,0.5483139137381957,-0.2493929545321125,-2.009087283137689,-0.01723432333510484,1,0,0.19284982923718288,-0.4687664665061502,-0.1848583143974521,-0.3915949159479972,-0.36963886043452415,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23,-0.6326654719681847,-0.2449005065434328,-0.8110742427204884,-0.9962323221440454,-0.2493929545321125,-2.009087283137689,-0.9281914139049204,0,0,-0.5662399241432177,-1.789205819091768,-0.1848583143974521,-1.7926274919424428,0.08074438334409471,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
23,0.3986172185788561,-0.3123461242740396,0.32998077555548394,1.6294962788557648,-0.2493929545321125,-2.009087283137689,0.8937227672347112,0,0,0.19284982923718288,0.540981273706381,-1.1797321518819208,1.2429430893788562,-0.4447027343976273,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23,-0.6326654719681847,1.441239936721736,1.2428247901762617,0.2394046665617473,-0.2493929545321125,-2.009087283137689,-0.9281914139049204,1,0,-0.5662399241432177,0.773999982986196,-0.35067062064486365,1.0094376600464487,-0.21951111250831787,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,0.05485632172984269,-0.2449005065434328,-0.8110742427204884,-1.3051415693204942,-0.2493929545321125,-2.009087283137689,-0.01723432333510484,0,0,0.9519395826175832,-0.7794580788792367,-0.516482926892275,-0.6251003452804047,-0.4447027343976273,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23,-0.6326654719681847,-0.2449005065434328,-0.8110742427204884,-0.9962323221440454,-0.2493929545321125,-2.009087283137689,-0.9281914139049204,0,0,-0.5662399241432177,-1.789205819091768,-0.1848583143974521,-1.7926274919424428,-0.36963886043452415,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
23,2.207098458523667,-0.8519110661188941,-0.12644123175490474,-0.8417776985558215,-0.2493929545321125,-2.009087283137689,1.8046798578045282,1,0,-0.5662399241432177,-0.7017851757859651,-0.516482926892275,-0.3915949159479972,0.08074438334409471,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
22,2.08752945092401,1.5086855544523436,-2.1803402646516554,-1.3051415693204942,-0.2493929545321125,-2.009087283137689,-0.01723432333510484,1,0,2.4701190893783846,0.07494385514675142,-0.01904600815004067,0.07541594271681808,0.08074438334409471,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
4,1.011408382527098,1.2389030835299164,3.7531458303833998,1.9384055260322128,0.3423565759509761,-0.9499780475032172,-0.9281914139049204,0,0,0.9519395826175832,2.2497851417583568,-0.01904600815004067,2.1769648067084866,-0.4447027343976273,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
11,0.20431758122941385,-0.9193566838495006,-1.039285246375683,-0.6873230749675974,0.3423565759509761,-0.9499780475032172,-0.9281914139049204,0,0,-0.5662399241432177,-0.3134206603196069,0.9758278293344286,-0.3915949159479972,-0.294574986471421,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
26,0.3687249666789422,-0.3123461242740396,0.7864027828658728,0.7027685373264199,0.3423565759509761,-0.9499780475032172,-0.9281914139049204,1,0,-0.5662399241432177,-0.9348038850657799,-0.35067062064486365,-0.8586057746128123,0.08074438334409471,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
14,1.011408382527098,1.2389030835299164,3.7531458303833998,1.9384055260322128,0.3423565759509761,-0.9499780475032172,-0.9281914139049204,0,0,0.9519395826175832,2.2497851417583568,-0.01904600815004067,2.1769648067084866,-0.294574986471421,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
28,1.0413006344270122,0.09232758210960108,-0.12644123175490474,0.5483139137381957,0.3423565759509761,-0.9499780475032172,-0.01723432333510484,1,0,0.19284982923718288,-0.4687664665061502,-0.1848583143974521,-0.3915949159479972,-0.36963886043452415,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
23,-1.5443791549155688,-1.3240303902331416,-0.5828632390652938,0.08495004297352346,0.3423565759509761,-0.9499780475032172,-0.9281914139049204,0,0,-0.5662399241432177,0.30796256442656617,-0.01904600815004067,0.3089213720492256,-0.36963886043452415,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
23,1.011408382527098,1.2389030835299164,3.7531458303833998,1.9384055260322128,0.3423565759509761,-0.9499780475032172,-0.9281914139049204,0,0,0.9519395826175832,2.2497851417583568,-0.01904600815004067,2.1769648067084866,-0.36963886043452415,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
23,1.0413006344270122,0.09232758210960108,-0.12644123175490474,0.5483139137381957,0.3423565759509761,-0.9499780475032172,-0.01723432333510484,1,0,0.19284982923718288,-0.4687664665061502,-0.1848583143974521,-0.3915949159479972,-0.4447027343976273,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
23,0.05485632172984269,-0.2449005065434328,-0.8110742427204884,-1.3051415693204942,0.3423565759509761,-0.9499780475032172,-0.01723432333510484,0,0,0.9519395826175832,-0.7794580788792367,-0.516482926892275,-0.6251003452804047,-0.36963886043452415,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
23,2.207098458523667,-0.8519110661188941,-0.12644123175490474,-0.8417776985558215,0.3423565759509761,-0.9499780475032172,1.8046798578045282,1,0,-0.5662399241432177,-0.7017851757859651,-0.516482926892275,-0.3915949159479972,0.08074438334409471,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
23,2.207098458523667,-0.8519110661188941,-0.12644123175490474,-0.8417776985558215,0.3423565759509761,-0.9499780475032172,1.8046798578045282,1,0,-0.5662399241432177,-0.7017851757859651,-0.516482926892275,-0.3915949159479972,-0.294574986471421,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
23,0.05485632172984269,-0.2449005065434328,-0.8110742427204884,-1.3051415693204942,0.3423565759509761,-0.9499780475032172,-0.01723432333510484,0,0,0.9519395826175832,-0.7794580788792367,-0.516482926892275,-0.6251003452804047,-0.21951111250831787,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
26,2.207098458523667,-0.8519110661188941,-0.12644123175490474,-0.8417776985558215,0.3423565759509761,-0.9499780475032172,1.8046798578045282,1,0,-0.5662399241432177,-0.7017851757859651,-0.516482926892275,-0.3915949159479972,0.08074438334409471,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
28,-0.6326654719681847,1.441239936721736,1.2428247901762617,0.2394046665617473,0.3423565759509761,-0.9499780475032172,-0.9281914139049204,1,0,-0.5662399241432177,0.773999982986196,-0.35067062064486365,1.0094376600464487,-0.294574986471421,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
1,0.09969469957971405,-1.0542479193107146,0.7864027828658728,3.3284971383262283,0.3423565759509761,-0.9499780475032172,0.8937227672347112,0,0,0.19284982923718288,-1.0901496912523232,-0.01904600815004067,-1.09211120394522,-0.4447027343976273,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
23,1.0413006344270122,0.09232758210960108,-0.12644123175490474,0.5483139137381957,0.3423565759509761,-0.9499780475032172,-0.01723432333510484,1,0,0.19284982923718288,-0.4687664665061502,-0.1848583143974521,-0.3915949159479972,-0.4447027343976273,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
10,2.207098458523667,-0.8519110661188941,-0.12644123175490474,-0.8417776985558215,0.3423565759509761,-0.9499780475032172,1.8046798578045282,1,0,-0.5662399241432177,-0.7017851757859651,-0.516482926892275,-0.3915949159479972,0.08074438334409471,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
13,0.05485632172984269,-0.2449005065434328,-0.8110742427204884,-1.3051415693204942,0.3423565759509761,-0.9499780475032172,-0.01723432333510484,0,0,0.9519395826175832,-0.7794580788792367,-0.516482926892275,-0.6251003452804047,-0.4447027343976273,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
10,2.207098458523667,-0.8519110661188941,-0.12644123175490474,-0.8417776985558215,0.3423565759509761,-0.9499780475032172,1.8046798578045282,1,0,-0.5662399241432177,-0.7017851757859651,-0.516482926892275,-0.3915949159479972,0.08074438334409471,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
10,0.05485632172984269,-0.2449005065434328,-0.8110742427204884,-1.3051415693204942,0.3423565759509761,-0.9499780475032172,-0.01723432333510484,0,0,0.9519395826175832,-0.7794580788792367,-0.516482926892275,-0.6251003452804047,-0.294574986471421,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
23,-0.4832042124686136,-0.04256365335161224,0.10176977190028948,-0.5328684513793733,0.3423565759509761,-0.9499780475032172,0.8937227672347112,0,0,0.9519395826175832,-0.7794580788792367,-0.8481075393870979,-0.3915949159479972,0.08074438334409471,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6,0.20431758122941385,-0.9193566838495006,-1.039285246375683,-0.6873230749675974,0.3423565759509761,-0.9499780475032172,-0.9281914139049204,0,0,-0.5662399241432177,-0.3134206603196069,0.9758278293344286,-0.3915949159479972,0.08074438334409471,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
